"","created","screenName","text","ID","map.info.A","map.info.B","emoji.counts","unicode","bytes","description","latitude","longitude"
"4889","June 17, 2015 at 11:08PM","@Jalex422","Nick Santino from A Rocket to the Moon just chilling at his merch table...👌🏻… https://t.co/7JlFCIs3ak","http://twitter.com/Jalex422/status/611369823512195074","http://maps.google.com/maps/api/staticmap?center=39.9589653,-75.1584702&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9589653,-75.1584702","https://maps.google.com/?q=39.9589653,-75.1584702&z=14",74,"U+1F44C","\xF0\x9F\x91\x8C","ok hand sign",39.9589653,-75.1584702
"1416","June 17, 2015 at 11:03PM","@_ForeverLoved19","""@aries_lb: #Aries natives are easily irritated by indirectness from others.""can't stand it 😒","http://twitter.com/_ForeverLoved19/status/611368659320209408","http://maps.google.com/maps/api/staticmap?center=39.9976709,-75.21521&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9976709,-75.21521","https://maps.google.com/?q=39.9976709,-75.21521&z=14",149,"U+1F612","\xF0\x9F\x98\x92","unamused face",39.9976709,-75.21521
"4131","June 17, 2015 at 10:57PM","@JFAiTHsays","8-0 in volleyball + whiskey = Man Legs like Mine 🏆 | #Undefeated #championships #Wet #iLOVEmyTeam @… https://t.co/B61ApIwE0B","http://twitter.com/JFAiTHsays/status/611367159495794688","http://maps.google.com/maps/api/staticmap?center=39.9545784,-75.1669922&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9545784,-75.1669922","https://maps.google.com/?q=39.9545784,-75.1669922&z=14",8,"U+1F3C6","\xF0\x9F\x8F\x86","trophy",39.9545784,-75.1669922
"3112","June 17, 2015 at 10:31PM","@Hi___ImPaul","@IveTakenManyLs 😂😂 niggas be snatching pussy out here","http://twitter.com/Hi___ImPaul/status/611360670106431488","http://maps.google.com/maps/api/staticmap?center=39.9628398,-75.20768039&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9628398,-75.20768039","https://maps.google.com/?q=39.9628398,-75.20768039&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.9628398,-75.20768039
"85","June 17, 2015 at 10:31PM","@dorothe500","@PPD09Dist @PPD19Dist 😉 http://t.co/lHlwp1T75n","http://twitter.com/dorothe500/status/611360635914461184","http://maps.google.com/maps/api/staticmap?center=39.9557041,-75.17440397&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9557041,-75.17440397","https://maps.google.com/?q=39.9557041,-75.17440397&z=14",37,"U+1F609","\xF0\x9F\x98\x89","winking face",39.9557041,-75.17440397
"5643","June 17, 2015 at 09:43PM","@heykimmy","💛 my favs @ Robert Plant - The Mann Center https://t.co/VylcfQ7uIy","http://twitter.com/heykimmy/status/611348454082801664","http://maps.google.com/maps/api/staticmap?center=39.98403374,-75.22323176&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.98403374,-75.22323176","https://maps.google.com/?q=39.98403374,-75.22323176&z=14",21,"U+1F49B","\xF0\x9F\x92\x9B","yellow heart",39.98403374,-75.22323176
"1465","June 17, 2015 at 09:32PM","@NatVardaxis","Missing XTU 🇺🇸 @ 92.5 XTU Anniversary Show https://t.co/mUMUgv5SKp","http://twitter.com/NatVardaxis/status/611345755979272192","http://maps.google.com/maps/api/staticmap?center=39.94051665,-75.13008841&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94051665,-75.13008841","https://maps.google.com/?q=39.94051665,-75.13008841&z=14",24,"U+1F1FA U+1F1F8","\xF0\x9F\x87\xBA\xF0\x9F\x87\xB8","regional indicator symbol letter u + regional indicator symbol letter s",39.94051665,-75.13008841
"937","June 17, 2015 at 09:26PM","@1aiym_","😊😊&gt;lol how u?","http://twitter.com/1aiym_/status/611344103910035458","http://maps.google.com/maps/api/staticmap?center=40.0025684,-75.1710688&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0025684,-75.1710688","https://maps.google.com/?q=40.0025684,-75.1710688&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",40.0025684,-75.1710688
"5584","June 17, 2015 at 09:25PM","@jayyybieberrrrr","#wcw because I'm still not over #1989tourphilly taylorswift #taylorswift @ 1989💕 https://t.co/rfFaEqfQ0h","http://twitter.com/jayyybieberrrrr/status/611344008699363328","http://maps.google.com/maps/api/staticmap?center=39.90089347,-75.16830213&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.90089347,-75.16830213","https://maps.google.com/?q=39.90089347,-75.16830213&z=14",75,"U+1F495","\xF0\x9F\x92\x95","two hearts",39.90089347,-75.16830213
"8228","June 17, 2015 at 09:23PM","@1aiym_","❤️&gt;stink! miss u..","http://twitter.com/1aiym_/status/611343396565856256","http://maps.google.com/maps/api/staticmap?center=40.0025684,-75.1710688&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0025684,-75.1710688","https://maps.google.com/?q=40.0025684,-75.1710688&z=14",195,"U+2764","\xE2\x9D\xA4","heavy black heart",40.0025684,-75.1710688
"5626","June 17, 2015 at 09:23PM","@1aiym_","😊🙌&gt;hey suga! how are you?","http://twitter.com/1aiym_/status/611343333328338948","http://maps.google.com/maps/api/staticmap?center=40.0025684,-75.1710688&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0025684,-75.1710688","https://maps.google.com/?q=40.0025684,-75.1710688&z=14",123,"U+1F64C","\xF0\x9F\x99\x8C","person raising both hands in celebration",40.0025684,-75.1710688
"936","June 17, 2015 at 09:23PM","@1aiym_","😊🙌&gt;hey suga! how are you?","http://twitter.com/1aiym_/status/611343333328338948","http://maps.google.com/maps/api/staticmap?center=40.0025684,-75.1710688&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0025684,-75.1710688","https://maps.google.com/?q=40.0025684,-75.1710688&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",40.0025684,-75.1710688
"3055","June 17, 2015 at 08:58PM","@_ForeverLoved19","Be ctfu on the phone😩","http://twitter.com/_ForeverLoved19/status/611337230737670145","http://maps.google.com/maps/api/staticmap?center=39.9979266,-75.2151448&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9979266,-75.2151448","https://maps.google.com/?q=39.9979266,-75.2151448&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.9979266,-75.2151448
"3054","June 17, 2015 at 08:48PM","@MomoDntPlayDat","Yeah time to take my ass home after having almost a $200 tab for some snacks &amp; drinks 😩😩😩 idk who I think I... https://t.co/dJa4JA88QP","http://twitter.com/MomoDntPlayDat/status/611334694865604608","http://maps.google.com/maps/api/staticmap?center=39.95404662,-75.16740561&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95404662,-75.16740561","https://maps.google.com/?q=39.95404662,-75.16740561&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.95404662,-75.16740561
"3562","June 17, 2015 at 08:45PM","@tifffCahilLl","When u miss ur bffz 🎀 @ Havent Seen Them Since MDW ok https://t.co/0hUTfqvhpv","http://twitter.com/tifffCahilLl/status/611333755664470016","http://maps.google.com/maps/api/staticmap?center=39.91983085,-75.16695207&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.91983085,-75.16695207","https://maps.google.com/?q=39.91983085,-75.16695207&z=14",11,"U+1F380","\xF0\x9F\x8E\x80","ribbon",39.91983085,-75.16695207
"5673","June 17, 2015 at 08:28PM","@i1_tg","my #wcw evry wednesday !!! 💞💘💕💖
@FifiSkirt 😘🐾 @ i don't like maisey https://t.co/kzPchdYUg8","http://twitter.com/i1_tg/status/611329634429501441","http://maps.google.com/maps/api/staticmap?center=40.07228288,-75.20740304&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07228288,-75.20740304","https://maps.google.com/?q=40.07228288,-75.20740304&z=14",19,"U+1F49E","\xF0\x9F\x92\x9E","revolving hearts",40.07228288,-75.20740304
"56111","June 17, 2015 at 08:28PM","@i1_tg","my #wcw evry wednesday !!! 💞💘💕💖
@FifiSkirt 😘🐾 @ i don't like maisey https://t.co/kzPchdYUg8","http://twitter.com/i1_tg/status/611329634429501441","http://maps.google.com/maps/api/staticmap?center=40.07228288,-75.20740304&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07228288,-75.20740304","https://maps.google.com/?q=40.07228288,-75.20740304&z=14",28,"U+1F498","\xF0\x9F\x92\x98","heart with arrow",40.07228288,-75.20740304
"5593","June 17, 2015 at 08:28PM","@i1_tg","my #wcw evry wednesday !!! 💞💘💕💖
@FifiSkirt 😘🐾 @ i don't like maisey https://t.co/kzPchdYUg8","http://twitter.com/i1_tg/status/611329634429501441","http://maps.google.com/maps/api/staticmap?center=40.07228288,-75.20740304&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07228288,-75.20740304","https://maps.google.com/?q=40.07228288,-75.20740304&z=14",25,"U+1F496","\xF0\x9F\x92\x96","sparkling heart",40.07228288,-75.20740304
"5583","June 17, 2015 at 08:28PM","@i1_tg","my #wcw evry wednesday !!! 💞💘💕💖
@FifiSkirt 😘🐾 @ i don't like maisey https://t.co/kzPchdYUg8","http://twitter.com/i1_tg/status/611329634429501441","http://maps.google.com/maps/api/staticmap?center=40.07228288,-75.20740304&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07228288,-75.20740304","https://maps.google.com/?q=40.07228288,-75.20740304&z=14",75,"U+1F495","\xF0\x9F\x92\x95","two hearts",40.07228288,-75.20740304
"4761","June 17, 2015 at 08:28PM","@i1_tg","my #wcw evry wednesday !!! 💞💘💕💖
@FifiSkirt 😘🐾 @ i don't like maisey https://t.co/kzPchdYUg8","http://twitter.com/i1_tg/status/611329634429501441","http://maps.google.com/maps/api/staticmap?center=40.07228288,-75.20740304&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07228288,-75.20740304","https://maps.google.com/?q=40.07228288,-75.20740304&z=14",3,"U+1F43E","\xF0\x9F\x90\xBE","paw prints",40.07228288,-75.20740304
"1810","June 17, 2015 at 08:28PM","@i1_tg","my #wcw evry wednesday !!! 💞💘💕💖
@FifiSkirt 😘🐾 @ i don't like maisey https://t.co/kzPchdYUg8","http://twitter.com/i1_tg/status/611329634429501441","http://maps.google.com/maps/api/staticmap?center=40.07228288,-75.20740304&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.07228288,-75.20740304","https://maps.google.com/?q=40.07228288,-75.20740304&z=14",162,"U+1F618","\xF0\x9F\x98\x98","face throwing a kiss",40.07228288,-75.20740304
"7843","June 17, 2015 at 08:21PM","@NEAL_tothequeen","Senyas🌞 @ Citizens Bank Park https://t.co/pLepbtshL0","http://twitter.com/NEAL_tothequeen/status/611327926416637953","http://maps.google.com/maps/api/staticmap?center=39.90575443,-75.16676433&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.90575443,-75.16676433","https://maps.google.com/?q=39.90575443,-75.16676433&z=14",12,"U+1F31E","\xF0\x9F\x8C\x9E","sun with face",39.90575443,-75.16676433
"6819","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",99,"U+1F525","\xF0\x9F\x94\xA5","fire",39.93779259,-75.17816655
"58318","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",39.93779259,-75.17816655
"4922","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",10,"U+1F450","\xF0\x9F\x91\x90","open hands sign",39.93779259,-75.17816655
"3987","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",59,"U+1F3B6","\xF0\x9F\x8E\xB6","multiple musical notes",39.93779259,-75.17816655
"379","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",1,"U+1F3A3","\xF0\x9F\x8E\xA3","fishing pole and fish",39.93779259,-75.17816655
"3582","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",14,"U+1F382","\xF0\x9F\x8E\x82","birthday cake",39.93779259,-75.17816655
"5620","June 17, 2015 at 07:56PM","@marjilla","Someone is blasting an amazing playlist from the depths of point breeze
🎂💯🔥👐🎣🙌🎶","http://twitter.com/marjilla/status/611321664954085376","http://maps.google.com/maps/api/staticmap?center=39.93779259,-75.17816655&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93779259,-75.17816655","https://maps.google.com/?q=39.93779259,-75.17816655&z=14",123,"U+1F64C","\xF0\x9F\x99\x8C","person raising both hands in celebration",39.93779259,-75.17816655
"58317","June 17, 2015 at 07:11PM","@heveweight215","💯💯👹🚬⇧⇧⇧ @ OTB - ONLY THE FAMILY https://t.co/eoKgzQKcrF","http://twitter.com/heveweight215/status/611310305642184705","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",39.97670663,-75.14665254
"5302","June 17, 2015 at 07:11PM","@heveweight215","💯💯👹🚬⇧⇧⇧ @ OTB - ONLY THE FAMILY https://t.co/eoKgzQKcrF","http://twitter.com/heveweight215/status/611310305642184705","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",10,"U+1F479","\xF0\x9F\x91\xB9","japanese ogre",39.97670663,-75.14665254
"1115","June 17, 2015 at 07:11PM","@heveweight215","💯💯👹🚬⇧⇧⇧ @ OTB - ONLY THE FAMILY https://t.co/eoKgzQKcrF","http://twitter.com/heveweight215/status/611310305642184705","http://maps.google.com/maps/api/staticmap?center=39.97670663,-75.14665254&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.97670663,-75.14665254","https://maps.google.com/?q=39.97670663,-75.14665254&z=14",38,"U+1F6AC","\xF0\x9F\x9A\xAC","smoking symbol",39.97670663,-75.14665254
"3053","June 17, 2015 at 05:36PM","@keeshkeesh_54","Why my Phn not communicating wit my car😩so I'm here @ Mercedes-Benz of Fort Washington https://t.co/D5KxM4FAh8","http://twitter.com/keeshkeesh_54/status/611286438244708352","http://maps.google.com/maps/api/staticmap?center=40.1368599,-75.2114029&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.1368599,-75.2114029","https://maps.google.com/?q=40.1368599,-75.2114029&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",40.1368599,-75.2114029
"5261","June 17, 2015 at 03:14PM","@OmarLaVoz","Out jefe Boeing hay with my sis @thejadorebrand 🙈 @ 500 Degrees https://t.co/5lbTN5upmv","http://twitter.com/OmarLaVoz/status/611250689612906496","http://maps.google.com/maps/api/staticmap?center=39.95048119,-75.16619975&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95048119,-75.16619975","https://maps.google.com/?q=39.95048119,-75.16619975&z=14",39,"U+1F648","\xF0\x9F\x99\x88","see-no-evil monkey",39.95048119,-75.16619975
"57915","June 17, 2015 at 01:55PM","@amylroberts17","💪🏼. ROCKY BALBOA STATUE!! 😜💪🏼 @ Rocky Balboa Statue https://t.co/Sw3V7NRkMl","http://twitter.com/amylroberts17/status/611230602528989184","http://maps.google.com/maps/api/staticmap?center=39.9647522,-75.1793976&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9647522,-75.1793976","https://maps.google.com/?q=39.9647522,-75.1793976&z=14",92,"U+1F4AA","\xF0\x9F\x92\xAA","flexed biceps",39.9647522,-75.1793976
"2014","June 17, 2015 at 01:55PM","@amylroberts17","💪🏼. ROCKY BALBOA STATUE!! 😜💪🏼 @ Rocky Balboa Statue https://t.co/Sw3V7NRkMl","http://twitter.com/amylroberts17/status/611230602528989184","http://maps.google.com/maps/api/staticmap?center=39.9647522,-75.1793976&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9647522,-75.1793976","https://maps.google.com/?q=39.9647522,-75.1793976&z=14",57,"U+1F61C","\xF0\x9F\x98\x9C","face with stuck-out tongue and winking eye",39.9647522,-75.1793976
